Loopcount;Interval;Roll;Pitch;Time;Date;Fix;Latitude;Longitude;Speed
6118;200;-7.844397;-10.43654;12:36:43.00;15/10/22;True;4657.2367;00837.2342;67.61652
6119;200;-7.395746;-8.934473;12:36:43.20;15/10/22;True;4657.2384;00837.2330;63.91252
6120;198;-7.675336;-9.01061;12:36:43.40;15/10/22;True;4657.2401;00837.2318;62.6902
6121;201;-7.986134;-8.824338;12:36:43.60;15/10/22;True;4657.2417;00837.2306;62.02348
6122;200;-7.400931;-8.382314;12:36:43.80;15/10/22;True;4657.2434;00837.2294;61.50492
6123;203;-5.737539;-10.35972;12:36:44.00;15/10/22;True;4657.2450;00837.2282;61.07896
6124;199;-6.153086;-10.37193;12:36:44.20;15/10/22;True;4657.2467;00837.2271;60.24556
6125;199;-5.221138;-10.49941;12:36:44.40;15/10/22;True;4657.2483;00837.2260;59.80108
6126;201;-4.59591;-10.29159;12:36:44.60;15/10/22;True;4657.2499;00837.2249;59.30104
6127;199;-4.066379;-9.947615;12:36:44.80;15/10/22;True;4657.2515;00837.2238;59.18992
6128;203;-3.496115;-10.12143;12:36:45.00;15/10/22;True;4657.2531;00837.2228;57.94908
6129;198;-2.950137;-9.39748;12:36:45.20;15/10/22;True;4657.2547;00837.2217;57.54164
6130;201;-3.258342;-9.775465;12:36:45.40;15/10/22;True;4657.2563;00837.2207;57.09716
6131;200;-3.598889;-9.66989;12:36:45.60;15/10/22;True;4657.2578;00837.2197;56.74528
6132;199;-3.963144;-10.85721;12:36:45.80;15/10/22;True;4657.2594;00837.2187;56.43044
6133;203;-1.793098;-10.65628;12:36:46.00;15/10/22;True;4657.2610;00837.2178;56.13412
6134;196;-2.42433;-10.35558;12:36:46.20;15/10/22;True;4657.2626;00837.2168;56.04152
6135;203;-2.975559;-10.40569;12:36:46.40;15/10/22;True;4657.2641;00837.2158;56.09708
6136;198;-5.467393;-9.648004;12:36:46.60;15/10/22;True;4657.2657;00837.2149;55.9304
6137;200;-4.081841;-11.47034;12:36:46.80;15/10/22;True;4657.2673;00837.2139;55.94892
6138;203;-3.217197;-11.71499;12:36:47.00;15/10/22;True;4657.2689;00837.2129;56.04152
6139;198;-3.600238;-10.81227;12:36:47.20;15/10/22;True;4657.2705;00837.2119;57.61572
6140;200;-3.731129;-9.868075;12:36:47.40;15/10/22;True;4657.2722;00837.2109;58.2454
6141;200;-3.821311;-9.318747;12:36:47.60;15/10/22;True;4657.2738;00837.2100;58.59728
6142;200;-3.839917;-8.293571;12:36:47.80;15/10/22;True;4657.2755;00837.2089;59.1714
6143;200;-3.964207;-7.421157;12:36:48.00;15/10/22;True;4657.2772;00837.2079;59.28252
6144;205;-2.959673;-9.091314;12:36:48.20;15/10/22;True;4657.2788;00837.2069;59.1714
6145;195;-2.861027;-8.671083;12:36:48.40;15/10/22;True;4657.2805;00837.2058;59.30104
6146;198;-3.061866;-8.5419;12:36:48.60;15/10/22;True;4657.2822;00837.2047;59.50476
6147;202;-3.258694;-8.65216;12:36:48.80;15/10/22;True;4657.2839;00837.2036;60.39372
6148;202;-1.6145;-9.18205;12:36:49.00;15/10/22;True;4657.2856;00837.2025;60.48632
6149;198;-2.752993;-9.084314;12:36:49.20;15/10/22;True;4657.2872;00837.2013;60.8382
6150;201;-3.123844;-9.804684;12:36:49.40;15/10/22;True;4657.2889;00837.2002;60.91228
6151;197;-2.618608;-10.73874;12:36:49.60;15/10/22;True;4657.2906;00837.1990;60.89376
6152;202;-2.332208;-10.96565;12:36:49.80;15/10/22;True;4657.2922;00837.1978;61.19009
6153;197;-2.363158;-9.740499;12:36:50.00;15/10/22;True;4657.2938;00837.1966;60.80116
6154;200;-2.491278;-10.44012;12:36:50.20;15/10/22;True;4657.2955;00837.1954;60.89376
6155;198;-3.662873;-9.744093;12:36:50.40;15/10/22;True;4657.2971;00837.1942;60.89376
6156;201;-2.959087;-10.61024;12:36:50.60;15/10/22;True;4657.2987;00837.1929;60.76412
6157;200;-3.329926;-10.54187;12:36:50.80;15/10/22;True;4657.3003;00837.1917;60.39372
6158;200;-2.540352;-11.09802;12:36:51.00;15/10/22;True;4657.3019;00837.1905;60.48632
6159;202;-2.75754;-11.43579;12:36:51.20;15/10/22;True;4657.3035;00837.1893;59.57884
6160;200;-4.194594;-10.33924;12:36:51.40;15/10/22;True;4657.3050;00837.1881;59.15288
6161;200;-5.175042;-11.12171;12:36:51.60;15/10/22;True;4657.3065;00837.1868;58.81952
6162;198;-5.026311;-10.71023;12:36:51.80;15/10/22;True;4657.3081;00837.1856;58.801
6163;199;-5.213108;-10.08832;12:36:52.00;15/10/22;True;4657.3096;00837.1844;58.81952
6164;201;-3.41667;-10.38087;12:36:52.20;15/10/22;True;4657.3111;00837.1833;58.46764
6165;198;-3.995485;-9.608298;12:36:52.40;15/10/22;True;4657.3126;00837.1822;57.80092
6166;198;-3.993295;-10.03512;12:36:52.60;15/10/22;True;4657.3140;00837.1812;57.07864
6167;200;-2.938545;-9.972219;12:36:52.80;15/10/22;True;4657.3154;00837.1802;56.3934
6168;217;-1.282231;-9.900372;12:36:53.00;15/10/22;True;4657.3169;00837.1793;55.7452
6169;185;-1.293333;-10.2147;12:36:53.20;15/10/22;True;4657.3183;00837.1783;55.67112
6170;199;-0.8867109;-9.142402;12:36:53.40;15/10/22;True;4657.3198;00837.1773;55.72668
6171;199;0.4135983;-10.27248;12:36:53.60;15/10/22;True;4657.3214;00837.1763;55.80076
6172;200;1.48179;-8.829504;12:36:53.80;15/10/22;True;4657.3229;00837.1754;55.76372
6173;200;2.476564;-9.438383;12:36:54.00;15/10/22;True;4657.3243;00837.1745;55.2822
6174;201;3.548735;-9.903902;12:36:54.20;15/10/22;True;4657.3257;00837.1735;54.85624
6175;196;4.774354;-9.393431;12:36:54.40;15/10/22;True;4657.3271;00837.1727;54.30064
6176;200;6.168383;-9.114047;12:36:54.60;15/10/22;True;4657.3284;00837.1721;53.55984
6177;200;6.926682;-9.086423;12:36:54.80;15/10/22;True;4657.3297;00837.1716;52.94868
6178;202;7.120116;-8.944687;12:36:55.00;15/10/22;True;4657.3310;00837.1710;52.48568
6179;201;7.331354;-8.779397;12:36:55.20;15/10/22;True;4657.3322;00837.1712;51.72636
6180;201;7.777117;-9.202795;12:36:55.40;15/10/22;True;4657.3331;00837.1722;50.13364
6181;200;7.71031;-8.646486;12:36:55.60;15/10/22;True;4657.3342;00837.1724;49.04096
6182;203;6.404204;-7.957882;12:36:55.80;15/10/22;True;4657.3358;00837.1693;49.89288
6183;198;6.490687;-7.287241;12:36:56.00;15/10/22;True;4657.3371;00837.1668;49.89288
6184;204;6.0915;-7.127673;12:36:56.20;15/10/22;True;4657.3383;00837.1646;49.78176
6185;198;6.504336;-6.64977;12:36:56.40;15/10/22;True;4657.3393;00837.1624;49.7262
6186;199;6.337268;-6.041492;12:36:56.60;15/10/22;True;4657.3404;00837.1602;49.80028
6187;200;8.33709;-7.764741;12:36:56.80;15/10/22;True;4657.3416;00837.1581;49.96696
6188;201;7.464489;-7.826489;12:36:57.00;15/10/22;True;4657.3426;00837.1564;49.94844
6189;198;9.452437;-8.270597;12:36:57.20;15/10/22;True;4657.3434;00837.1548;50.02252
6190;202;9.548436;-9.422511;12:36:57.40;15/10/22;True;4657.3444;00837.1530;49.96696
6191;199;8.556155;-7.41025;12:36:57.60;15/10/22;True;4657.3455;00837.1510;50.467
6192;202;6.881313;-6.70081;12:36:57.80;15/10/22;True;4657.3465;00837.1490;50.96704
6193;198;6.097929;-6.043096;12:36:58.00;15/10/22;True;4657.3474;00837.1471;51.31892
6194;202;5.616226;-6.928854;12:36:58.20;15/10/22;True;4657.3483;00837.1450;51.22632
6195;198;4.83903;-5.36853;12:36:58.40;15/10/22;True;4657.3492;00837.1428;51.52264
6196;201;4.355548;-4.842907;12:36:58.60;15/10/22;True;4657.3501;00837.1405;53.5228
6197;198;4.193344;-4.991817;12:36:58.80;15/10/22;True;4657.3509;00837.1382;54.52288
6198;204;3.469534;-5.046587;12:36:59.00;15/10/22;True;4657.3517;00837.1357;55.4674
6199;200;3.706571;-6.385539;12:36:59.20;15/10/22;True;4657.3525;00837.1330;56.54156
6200;198;2.240674;-7.159536;12:36:59.40;15/10/22;True;4657.3532;00837.1304;57.70832
6201;200;2.471226;-7.924129;12:36:59.60;15/10/22;True;4657.3539;00837.1276;58.57876
6202;200;4.086977;-8.319353;12:36:59.80;15/10/22;True;4657.3546;00837.1248;59.57884
6203;200;4.868195;-10.02073;12:37:00.00;15/10/22;True;4657.3552;00837.1219;60.59744
6204;202;2.982351;-9.560827;12:37:00.20;15/10/22;True;4657.3559;00837.1190;61.4864
6205;198;3.158091;-9.56349;12:37:00.40;15/10/22;True;4657.3564;00837.1161;62.042
6206;201;3.781355;-11.20907;12:37:00.60;15/10/22;True;4657.3570;00837.1133;62.00496
6207;199;3.830241;-12.22036;12:37:00.80;15/10/22;True;4657.3576;00837.1105;61.9494
6208;201;1.438723;-12.13221;12:37:01.00;15/10/22;True;4657.3581;00837.1076;61.98644
6209;201;0.9408365;-12.65855;12:37:01.20;15/10/22;True;4657.3586;00837.1047;61.98644
6210;198;0.4904805;-12.65613;12:37:01.40;15/10/22;True;4657.3591;00837.1020;61.69012
6211;200;0.4613278;-11.48778;12:37:01.60;15/10/22;True;4657.3597;00837.0993;61.26417
6212;199;0.4433012;-12.45088;12:37:01.80;15/10/22;True;4657.3603;00837.0967;61.17156
6213;201;-0.188892;-11.6846;12:37:02.00;15/10/22;True;4657.3609;00837.0941;60.70856
6214;202;-0.07532919;-11.69564;12:37:02.20;15/10/22;True;4657.3615;00837.0915;60.61596
6215;199;-0.3610827;-11.16697;12:37:02.40;15/10/22;True;4657.3622;00837.0890;60.19
6216;199;-1.176931;-11.30301;12:37:02.60;15/10/22;True;4657.3628;00837.0865;59.85664
6217;201;-1.784401;-11.93625;12:37:02.80;15/10/22;True;4657.3635;00837.0841;59.85664
6218;199;-2.000669;-11.82749;12:37:03.00;15/10/22;True;4657.3641;00837.0816;59.6344
6219;201;-0.895423;-12.45237;12:37:03.20;15/10/22;True;4657.3648;00837.0792;59.4492
6220;201;-0.6522561;-13.10533;12:37:03.40;15/10/22;True;4657.3655;00837.0767;59.30104
6221;199;-1.581328;-13.79264;12:37:03.60;15/10/22;True;4657.3663;00837.0743;59.20844
6222;199;-2.611853;-13.99682;12:37:03.80;15/10/22;True;4657.3671;00837.0720;59.11584
6223;217;-2.680251;-15.18687;12:37:04.00;15/10/22;True;4657.3679;00837.0696;58.6158
6224;183;-2.165825;-15.95671;12:37:04.20;15/10/22;True;4657.3687;00837.0674;58.63432
6225;204;-1.465067;-16.65591;12:37:04.40;15/10/22;True;4657.3696;00837.0651;58.31948
6226;195;-0.7733963;-16.86857;12:37:04.60;15/10/22;True;4657.3705;00837.0629;58.31948
6227;202;-0.1009468;-17.47164;12:37:04.80;15/10/22;True;4657.3713;00837.0608;56.43044
6228;198;0.1957634;-19.22157;12:37:05.00;15/10/22;True;4657.3721;00837.0588;54.46732
6229;199;0.3404711;-19.05972;12:37:05.20;15/10/22;True;4657.3729;00837.0569;52.43012
6230;202;0.5567235;-19.32772;12:37:05.40;15/10/22;True;4657.3736;00837.0550;51.1152
6231;197;0.9721628;-19.37804;12:37:05.60;15/10/22;True;4657.3744;00837.0531;50.20772
6232;205;1.69647;-18.81576;12:37:05.80;15/10/22;True;4657.3752;00837.0514;48.85576
6233;196;1.613584;-18.50548;12:37:06.00;15/10/22;True;4657.3758;00837.0497;47.11488
6234;207;1.495679;-18.42231;12:37:06.20;15/10/22;True;4657.3764;00837.0483;44.2628
6235;196;0.9022948;-18.46543;12:37:06.40;15/10/22;True;4657.3770;00837.0469;42.18856
6236;200;0.4363738;-18.33382;12:37:06.60;15/10/22;True;4657.3774;00837.0458;39.2624
6237;201;0.3728869;-18.70117;12:37:06.80;15/10/22;True;4657.3779;00837.0448;36.7622
6238;198;0.6727036;-18.75558;12:37:07.00;15/10/22;True;4657.3783;00837.0438;34.83612
6239;199;1.180991;-19.29469;12:37:07.20;15/10/22;True;4657.3788;00837.0428;32.79892
6240;199;1.036319;-18.84126;12:37:07.40;15/10/22;True;4657.3792;00837.0419;31.50252
6241;199;1.175895;-18.56188;12:37:07.60;15/10/22;True;4657.3796;00837.0410;29.87276
6242;204;1.193116;-19.35144;12:37:07.80;15/10/22;True;4657.3801;00837.0401;28.94676
6243;198;1.185879;-19.20887;12:37:08.00;15/10/22;True;4657.3804;00837.0397;25.89096
6244;200;0.9230155;-18.75625;12:37:08.20;15/10/22;True;4657.3807;00837.0391;24.13156
6245;199;0.8934273;-18.69144;12:37:08.40;15/10/22;True;4657.3810;00837.0385;22.46476
6246;200;0.9081358;-18.71748;12:37:08.60;15/10/22;True;4657.3813;00837.0378;21.46468
6247;200;0.7538701;-17.9013;12:37:08.80;15/10/22;True;4657.3816;00837.0371;20.48312
6248;203;0.9808306;-17.46132;12:37:09.00;15/10/22;True;4657.3818;00837.0366;18.53852
6249;203;1.048291;-17.10775;12:37:09.20;15/10/22;True;4657.3821;00837.0364;17.00136
6250;196;0.9736262;-16.40225;12:37:09.40;15/10/22;True;4657.3825;00837.0366;14.74192
6251;201;0.5303274;-15.86787;12:37:09.60;15/10/22;True;4657.3828;00837.0367;12.90844
6252;200;0.1261137;-15.49775;12:37:09.80;15/10/22;True;4657.3830;00837.0364;11.9454
6253;199;0.003946649;-15.32572;12:37:10.00;15/10/22;True;4657.3831;00837.0360;11.2972
6254;201;0.1706635;-14.90815;12:37:10.20;15/10/22;True;4657.3833;00837.0358;10.70456
6255;201;0.3781116;-14.4973;12:37:10.40;15/10/22;True;4657.3836;00837.0356;9.98228
6256;201;0.7436857;-14.46297;12:37:10.60;15/10/22;True;4657.3838;00837.0354;9.4452
6257;199;0.6743314;-14.40402;12:37:10.80;15/10/22;True;4657.3840;00837.0353;8.9822
6258;197;0.9020943;-13.92586;12:37:11.00;15/10/22;True;4657.3842;00837.0351;8.46364
6259;201;1.091829;-13.86027;12:37:11.20;15/10/22;True;4657.3844;00837.0351;7.9636
6260;201;1.423793;-13.46728;12:37:11.40;15/10/22;True;4657.3846;00837.0350;7.463561
6261;202;1.681317;-13.26723;12:37:11.60;15/10/22;True;4657.3847;00837.0348;7.14872
6262;199;1.842163;-12.88654;12:37:11.80;15/10/22;True;4657.3849;00837.0347;7.00056
6263;196;1.704016;-12.6425;12:37:12.00;15/10/22;True;4657.3850;00837.0345;6.27828
6264;203;0.9087135;-12.34474;12:37:12.20;15/10/22;True;4657.3851;00837.0343;6.27828
6265;201;0.2281611;-11.67611;12:37:12.40;15/10/22;True;4657.3853;00837.0341;6.37088
6266;200;0.09815575;-11.47727;12:37:12.60;15/10/22;True;4657.3855;00837.0339;6.44496
6267;200;0.2223953;-11.25564;12:37:12.80;15/10/22;True;4657.3856;00837.0337;6.46348
6268;197;0.3307919;-11.03965;12:37:13.00;15/10/22;True;4657.3857;00837.0335;6.44496
6269;202;0.4193535;-10.84091;12:37:13.20;15/10/22;True;4657.3858;00837.0333;6.44496
6270;199;0.4397549;-10.89905;12:37:13.40;15/10/22;True;4657.3859;00837.0330;6.37088
6271;200;0.692916;-10.89618;12:37:13.60;15/10/22;True;4657.3860;00837.0329;6.019
6272;199;1.10517;-10.87291;12:37:13.80;15/10/22;True;4657.3861;00837.0327;5.9264
6273;202;1.113395;-10.61696;12:37:14.00;15/10/22;True;4657.3862;00837.0325;5.8338
6274;199;0.9145905;-10.29214;12:37:14.20;15/10/22;True;4657.3863;00837.0323;5.77824
6275;202;0.672954;-9.90876;12:37:14.40;15/10/22;True;4657.3863;00837.0322;5.6486
6276;200;0.2063055;-9.739898;12:37:14.60;15/10/22;True;4657.3863;00837.0320;5.22264
6277;198;-0.1714185;-9.247426;12:37:14.80;15/10/22;True;4657.3864;00837.0319;5.14856
6278;215;-0.7686934;-9.000685;12:37:15.00;15/10/22;True;4657.3865;00837.0317;5.14856
6279;189;-1.197359;-8.827966;12:37:15.20;15/10/22;True;4657.3866;00837.0317;5.07448
6280;198;-1.42093;-8.80879;12:37:15.40;15/10/22;True;4657.3867;00837.0315;5.05596
6281;201;-1.265341;-8.62685;12:37:15.60;15/10/22;True;4657.3867;00837.0314;4.7226
6282;196;-0.6243587;-8.461932;12:37:15.80;15/10/22;True;4657.3868;00837.0313;4.68556
6283;202;-0.5358891;-8.484326;12:37:16.00;15/10/22;True;4657.3868;00837.0311;4.70408
6284;201;-0.393226;-8.518488;12:37:16.20;15/10/22;True;4657.3869;00837.0310;4.57444
6285;200;-0.07718629;-8.771706;12:37:16.40;15/10/22;True;4657.3870;00837.0309;4.22256
6286;203;0.3802803;-8.35168;12:37:16.60;15/10/22;True;4657.3870;00837.0308;4.24108
6287;198;0.2861048;-8.336096;12:37:16.80;15/10/22;True;4657.3871;00837.0307;4.24108
6288;201;0.2095258;-8.530252;12:37:17.00;15/10/22;True;4657.3872;00837.0306;4.20404
6289;201;0.3781936;-8.202382;12:37:17.20;15/10/22;True;4657.3872;00837.0305;4.18552
6290;195;0.7467304;-8.177684;12:37:17.40;15/10/22;True;4657.3872;00837.0304;4.167
6291;203;1.172973;-7.995377;12:37:17.60;15/10/22;True;4657.3873;00837.0302;4.18552
6292;203;1.419406;-7.481838;12:37:17.80;15/10/22;True;4657.3873;00837.0301;4.2596
6293;196;1.448587;-7.040337;12:37:18.00;15/10/22;True;4657.3874;00837.0299;4.59296
6294;206;0.7702341;-6.339517;12:37:18.20;15/10/22;True;4657.3874;00837.0298;4.64852
6295;196;0.4563859;-5.516287;12:37:18.40;15/10/22;True;4657.3874;00837.0297;5.05596
6296;200;0.01780705;-5.466081;12:37:18.60;15/10/22;True;4657.3874;00837.0295;5.093
6297;196;-0.6747302;-5.229075;12:37:18.80;15/10/22;True;4657.3875;00837.0293;5.48192
6298;204;-1.13477;-4.640019;12:37:19.00;15/10/22;True;4657.3876;00837.0292;5.75972
6299;200;-1.226157;-4.070042;12:37:19.20;15/10/22;True;4657.3877;00837.0290;6.27828
6300;197;-1.013748;-3.928299;12:37:19.40;15/10/22;True;4657.3878;00837.0287;6.5746
6301;200;-1.496241;-4.062651;12:37:19.60;15/10/22;True;4657.3879;00837.0285;6.68572
6302;204;-1.700097;-4.267118;12:37:19.80;15/10/22;True;4657.3880;00837.0282;7.27836
6303;201;-1.470666;-5.520078;12:37:20.00;15/10/22;True;4657.3881;00837.0278;7.83396
6304;196;-0.964995;-6.095006;12:37:20.20;15/10/22;True;4657.3882;00837.0275;8.22288
6305;199;-0.5154269;-6.416623;12:37:20.40;15/10/22;True;4657.3884;00837.0272;8.25992
6306;203;-0.2322426;-6.597785;12:37:20.60;15/10/22;True;4657.3885;00837.0268;8.315479
6307;197;0.02766153;-6.840727;12:37:20.80;15/10/22;True;4657.3886;00837.0266;8.29696
6308;203;0.5727396;-5.636081;12:37:21.00;15/10/22;True;4657.3887;00837.0265;7.463561
6309;199;0.7108957;-5.409439;12:37:21.20;15/10/22;True;4657.3888;00837.0264;6.7598
6310;198;1.109008;-5.181982;12:37:21.40;15/10/22;True;4657.3888;00837.0263;5.61156
6311;201;1.126662;-4.070842;12:37:21.60;15/10/22;True;4657.3888;00837.0262;4.96336
6312;202;0.9822174;-3.498483;12:37:21.80;15/10/22;True;4657.3889;00837.0261;4.59296
6313;197;1.035331;-2.933738;12:37:22.00;15/10/22;True;4657.3889;00837.0260;4.51888
6314;201;1.684641;-3.764016;12:37:22.20;15/10/22;True;4657.3890;00837.0259;4.4448
6315;199;2.455297;-3.073129;12:37:22.40;15/10/22;True;4657.3890;00837.0258;4.5374
6316;199;3.555531;-2.412534;12:37:22.60;15/10/22;True;4657.3892;00837.0257;5.63008
6317;200;2.739666;-1.519759;12:37:22.80;15/10/22;True;4657.3893;00837.0255;6.68572
6318;204;0.2581537;-1.799022;12:37:23.00;15/10/22;True;4657.3896;00837.0251;8.889601
6319;201;-0.9911633;-1.989974;12:37:23.20;15/10/22;True;4657.3899;00837.0247;10.50084
6320;197;-1.813839;-2.060832;12:37:23.40;15/10/22;True;4657.3902;00837.0243;11.50092
6321;199;-1.558564;-2.551371;12:37:23.60;15/10/22;True;4657.3904;00837.0238;13.03808
6322;201;-1.136837;-3.385171;12:37:23.80;15/10/22;True;4657.3907;00837.0233;14.37152
6323;202;-0.794533;-4.196366;12:37:24.00;15/10/22;True;4657.3910;00837.0229;14.98268
6324;199;-0.2565845;-4.831838;12:37:24.20;15/10/22;True;4657.3913;00837.0224;15.742
6325;201;0.4300476;-5.170723;12:37:24.40;15/10/22;True;4657.3915;00837.0219;15.81608
6326;197;1.483143;-5.858019;12:37:24.60;15/10/22;True;4657.3918;00837.0215;15.77904
6327;201;1.978643;-5.699839;12:37:24.80;15/10/22;True;4657.3920;00837.0210;15.742
6328;202;2.350644;-5.512516;12:37:25.00;15/10/22;True;4657.3923;00837.0206;15.24196
6329;197;2.833309;-5.642;12:37:25.20;15/10/22;True;4657.3926;00837.0202;14.68636
6330;200;3.322306;-4.999551;12:37:25.40;15/10/22;True;4657.3928;00837.0199;13.7974
6331;201;4.046457;-4.922855;12:37:25.60;15/10/22;True;4657.3930;00837.0195;12.98252
6332;199;3.819585;-3.955908;12:37:25.80;15/10/22;True;4657.3932;00837.0192;12.37136
6333;217;4.433622;-4.167783;12:37:26.00;15/10/22;True;4657.3934;00837.0188;11.98244
6334;184;3.068634;-3.279104;12:37:26.20;15/10/22;True;4657.3936;00837.0185;11.50092
6335;200;0.3643857;-1.466091;12:37:26.40;15/10/22;True;4657.3938;00837.0181;11.44536
6336;202;-2.378374;-1.109322;12:37:26.60;15/10/22;True;4657.3940;00837.0178;11.37128
6337;196;-3.987262;-1.309227;12:37:26.80;15/10/22;True;4657.3942;00837.0173;11.77872
6338;204;-3.878954;-1.046944;12:37:27.00;15/10/22;True;4657.3944;00837.0168;12.8714
6339;199;-3.728693;-0.5922744;12:37:27.20;15/10/22;True;4657.3947;00837.0163;13.92704
6340;199;-2.497992;-0.9620791;12:37:27.40;15/10/22;True;4657.3950;00837.0158;14.79748
6341;198;-1.992813;-1.252142;12:37:27.60;15/10/22;True;4657.3953;00837.0152;16.16796
6342;200;-1.601528;-1.220512;12:37:27.80;15/10/22;True;4657.3957;00837.0144;17.9644
6343;204;-1.358391;-2.836644;12:37:28.00;15/10/22;True;4657.3962;00837.0137;19.24228
6344;198;-1.210177;-3.495369;12:37:28.20;15/10/22;True;4657.3967;00837.0130;21.03872
6345;200;-0.6096272;-3.626243;12:37:28.40;15/10/22;True;4657.3972;00837.0123;21.46468
6346;198;0.02745192;-4.2909;12:37:28.60;15/10/22;True;4657.3977;00837.0117;21.59432
6347;200;0.5738385;-4.501332;12:37:28.80;15/10/22;True;4657.3982;00837.0111;21.61284
6348;202;1.522162;-4.962996;12:37:29.00;15/10/22;True;4657.3987;00837.0105;21.31652
6349;200;1.970119;-4.921298;12:37:29.20;15/10/22;True;4657.3992;00837.0100;20.7424
6350;198;1.438034;-5.246044;12:37:29.40;15/10/22;True;4657.3997;00837.0095;20.33496
6351;201;0.9178917;-5.357162;12:37:29.60;15/10/22;True;4657.4001;00837.0090;19.909
6352;199;0.9015712;-5.808663;12:37:29.80;15/10/22;True;4657.4006;00837.0085;19.37192
6353;206;0.8447172;-5.960779;12:37:30.00;15/10/22;True;4657.4011;00837.0079;19.05708
6354;197;1.057058;-6.077348;12:37:30.20;15/10/22;True;4657.4015;00837.0075;18.11256
6355;195;0.9414164;-6.073414;12:37:30.40;15/10/22;True;4657.4018;00837.0070;16.79764
6356;202;0.4821906;-6.122083;12:37:30.60;15/10/22;True;4657.4021;00837.0066;15.77904
6357;200;-0.08499389;-6.025314;12:37:30.80;15/10/22;True;4657.4024;00837.0061;15.13084
6358;199;-0.316841;-5.975635;12:37:31.00;15/10/22;True;4657.4027;00837.0057;14.48264
6359;202;-0.2247133;-6.042661;12:37:31.20;15/10/22;True;4657.4030;00837.0053;13.87148
6360;199;0.05927961;-5.881849;12:37:31.40;15/10/22;True;4657.4033;00837.0049;13.29736
6361;199;0.006477628;-6.039689;12:37:31.60;15/10/22;True;4657.4035;00837.0046;12.66768
6362;202;0.09154346;-6.119929;12:37:31.80;15/10/22;True;4657.4038;00837.0043;11.7602
6363;200;0.06411373;-6.223007;12:37:32.00;15/10/22;True;4657.4041;00837.0040;11.112
6364;200;0.1292203;-6.324506;12:37:32.20;15/10/22;True;4657.4044;00837.0038;10.72308
6365;198;0.4823487;-6.352712;12:37:32.40;15/10/22;True;4657.4047;00837.0035;10.68604
6366;199;0.8448525;-6.149263;12:37:32.60;15/10/22;True;4657.4049;00837.0033;10.59344
6367;203;0.7285127;-6.102372;12:37:32.80;15/10/22;True;4657.4052;00837.0030;10.4638
6368;200;0.3456189;-6.266447;12:37:33.00;15/10/22;True;4657.4055;00837.0028;9.6304
6369;201;0.08604747;-6.306435;12:37:33.20;15/10/22;True;4657.4057;00837.0026;9.50076
6370;199;0.07825126;-6.329127;12:37:33.40;15/10/22;True;4657.4059;00837.0024;9.13036
6371;198;0.3061548;-6.3507;12:37:33.60;15/10/22;True;4657.4061;00837.0022;8.50068
6372;202;0.4966252;-6.599118;12:37:33.80;15/10/22;True;4657.4063;00837.0020;7.94508
6373;199;0.2108356;-6.501529;12:37:34.00;15/10/22;True;4657.4064;00837.0018;7.64876
6374;201;0.1988236;-6.377934;12:37:34.20;15/10/22;True;4657.4066;00837.0016;7.51912
6375;199;0.1565399;-6.453381;12:37:34.40;15/10/22;True;4657.4068;00837.0014;7.42652
6376;200;-0.1246024;-6.276566;12:37:34.60;15/10/22;True;4657.4069;00837.0011;7.3154
6377;199;-0.3754686;-6.131826;12:37:34.80;15/10/22;True;4657.4071;00837.0009;7.16724
6378;202;-0.5315412;-6.09178;12:37:35.00;15/10/22;True;4657.4073;00837.0007;7.3154
6379;200;-0.6395178;-6.208634;12:37:35.20;15/10/22;True;4657.4075;00837.0005;7.25984
6380;198;-0.7217897;-6.042576;12:37:35.40;15/10/22;True;4657.4076;00837.0003;7.25984
6381;203;-0.5898893;-6.025979;12:37:35.60;15/10/22;True;4657.4078;00837.0000;7.25984
6382;199;-0.2023306;-6.203671;12:37:35.80;15/10/22;True;4657.4080;00836.9998;7.24132
6383;201;0.2678249;-6.269297;12:37:36.00;15/10/22;True;4657.4081;00836.9996;7.14872
6384;201;0.6450171;-6.322391;12:37:36.20;15/10/22;True;4657.4083;00836.9994;6.77832
6385;198;0.1158538;-6.329657;12:37:36.40;15/10/22;True;4657.4085;00836.9993;6.6672
6386;200;0.005005459;-6.247555;12:37:36.60;15/10/22;True;4657.4086;00836.9991;6.31532
6387;199;0.0138452;-6.50218;12:37:36.80;15/10/22;True;4657.4088;00836.9990;6.24124
6388;215;0.1701355;-6.532083;12:37:37.00;15/10/22;True;4657.4090;00836.9988;6.1116
6389;186;0.1179374;-6.519515;12:37:37.20;15/10/22;True;4657.4091;00836.9986;6.07456
6390;198;0.1690173;-6.286401;12:37:37.40;15/10/22;True;4657.4093;00836.9984;6.05604
6391;200;0.1957158;-6.227639;12:37:37.60;15/10/22;True;4657.4094;00836.9982;6.13012
6392;202;0.3048315;-6.382049;12:37:37.80;15/10/22;True;4657.4096;00836.9981;6.13012
6393;197;0.3281132;-6.405868;12:37:38.00;15/10/22;True;4657.4098;00836.9980;6.46348
6394;201;0.1262485;-6.130167;12:37:38.20;15/10/22;True;4657.4099;00836.9977;6.55608
6395;200;-0.1326209;-5.998274;12:37:38.40;15/10/22;True;4657.4101;00836.9975;6.61164
6396;200;0.03295537;-6.186098;12:37:38.60;15/10/22;True;4657.4103;00836.9974;6.72276
6397;202;-0.1277618;-6.128089;12:37:38.80;15/10/22;True;4657.4104;00836.9972;6.77832
