Loopcount;Interval;Roll;Pitch;Time;Date;Fix;Latitude;Longitude;Speed
3126;198;14.2967;-11.8596;13:37:27.20;15/10/22;True;4707.1197;00824.2547;37.503
3127;198;20.20022;-11.18134;13:37:27.40;15/10/22;True;4707.1205;00824.2559;36.61404
3128;201;26.64697;-10.86894;13:37:27.60;15/10/22;True;4707.1213;00824.2569;35.42876
3129;199;30.76612;-8.666761;13:37:27.80;15/10/22;True;4707.1221;00824.2579;34.00272
3130;206;31.28952;-3.978571;13:37:28.00;15/10/22;True;4707.1229;00824.2588;32.48408
3131;196;30.38254;-1.77922;13:37:28.20;15/10/22;True;4707.1238;00824.2595;31.98404
3132;200;29.75393;1.090564;13:37:28.40;15/10/22;True;4707.1246;00824.2601;31.37288
3133;199;28.35379;2.591682;13:37:28.60;15/10/22;True;4707.1255;00824.2605;31.33584
3134;199;28.04452;4.315874;13:37:28.80;15/10/22;True;4707.1264;00824.2608;30.52096
3135;203;28.12294;6.02597;13:37:29.00;15/10/22;True;4707.1274;00824.2609;30.07648
3136;197;28.17099;7.61422;13:37:29.20;15/10/22;True;4707.1283;00824.2609;30.095
3137;201;27.72222;10.29287;13:37:29.40;15/10/22;True;4707.1292;00824.2607;29.7246
3138;201;28.00252;12.86037;13:37:29.60;15/10/22;True;4707.1301;00824.2603;29.76164
3139;200;28.5065;15.22929;13:37:29.80;15/10/22;True;4707.1309;00824.2598;29.79868
3140;204;27.17516;16.30174;13:37:30.00;15/10/22;True;4707.1317;00824.2592;29.7246
3141;196;27.11085;17.6586;13:37:30.20;15/10/22;True;4707.1324;00824.2585;30.03944
3142;200;26.98052;19.96799;13:37:30.40;15/10/22;True;4707.1331;00824.2576;29.94684
3143;200;26.13482;21.75584;13:37:30.60;15/10/22;True;4707.1337;00824.2567;30.02092
3144;201;25.70828;23.05854;13:37:30.80;15/10/22;True;4707.1344;00824.2558;30.44688
3145;206;28.48178;23.90261;13:37:31.00;15/10/22;True;4707.1349;00824.2548;30.48392
3146;194;26.97213;25.76556;13:37:31.20;15/10/22;True;4707.1354;00824.2537;30.15056
3147;198;29.62708;28.65255;13:37:31.40;15/10/22;True;4707.1358;00824.2526;30.20612
3148;200;29.84818;30.05659;13:37:31.60;15/10/22;True;4707.1361;00824.2513;30.558
3149;200;32.33519;32.60646;13:37:31.80;15/10/22;True;4707.1363;00824.2500;30.94692
3150;202;28.26615;34.61718;13:37:32.00;15/10/22;True;4707.1363;00824.2487;31.53956
3151;197;27.11533;35.66444;13:37:32.20;15/10/22;True;4707.1363;00824.2472;32.35444
3152;201;24.88482;36.60887;13:37:32.40;15/10/22;True;4707.1361;00824.2457;33.6138
3153;201;17.9754;37.53226;13:37:32.60;15/10/22;True;4707.1360;00824.2442;34.39164
3154;201;6.674991;37.49829;13:37:32.80;15/10/22;True;4707.1356;00824.2426;36.35476
3155;199;-1.648983;35.64716;13:37:33.00;15/10/22;True;4707.1352;00824.2410;38.09564
3156;199;-7.167781;34.60971;13:37:33.20;15/10/22;True;4707.1347;00824.2393;39.355
3157;201;-14.49763;32.64814;13:37:33.40;15/10/22;True;4707.1341;00824.2376;41.33664
3158;200;-13.74973;31.12748;13:37:33.60;15/10/22;True;4707.1334;00824.2359;42.98492
3159;200;-15.21853;29.826;13:37:33.80;15/10/22;True;4707.1327;00824.2341;45.17028
3160;200;-18.83565;28.21187;13:37:34.00;15/10/22;True;4707.1320;00824.2322;46.80004
3161;199;-17.66367;26.98736;13:37:34.20;15/10/22;True;4707.1313;00824.2303;48.5224
3162;200;-14.77136;26.01561;13:37:34.40;15/10/22;True;4707.1306;00824.2283;49.76324
3163;202;-12.92405;23.94964;13:37:34.60;15/10/22;True;4707.1299;00824.2262;51.22632
3164;199;-10.05205;23.14483;13:37:34.80;15/10/22;True;4707.1293;00824.2240;52.39308
3165;203;-6.092254;21.55218;13:37:35.00;15/10/22;True;4707.1286;00824.2217;54.4488
3166;198;-6.250851;18.95872;13:37:35.20;15/10/22;True;4707.1279;00824.2193;56.46748
3167;198;-9.978961;16.28196;13:37:35.40;15/10/22;True;4707.1271;00824.2168;57.76388
3168;200;-9.52146;14.70399;13:37:35.60;15/10/22;True;4707.1264;00824.2143;58.31948
3169;201;-8.955347;14.39346;13:37:35.80;15/10/22;True;4707.1254;00824.2114;59.11584
3170;205;-7.431875;13.2764;13:37:36.00;15/10/22;True;4707.1231;00824.2064;75.22824
3171;196;-8.415005;10.93101;13:37:36.20;15/10/22;True;4707.1221;00824.2034;75.20973
3172;199;-7.761544;8.983114;13:37:36.40;15/10/22;True;4707.1211;00824.2004;74.7282
3173;201;-8.237798;7.157645;13:37:36.60;15/10/22;True;4707.1202;00824.1974;74.02444
3174;199;-7.462038;6.504991;13:37:36.80;15/10/22;True;4707.1192;00824.1944;73.9874
3175;208;-4.945757;6.082928;13:37:37.00;15/10/22;True;4707.1183;00824.1914;73.28364
3176;193;-3.827735;4.746912;13:37:37.20;15/10/22;True;4707.1174;00824.1885;72.89472
3177;198;-1.918993;2.048406;13:37:37.40;15/10/22;True;4707.1165;00824.1856;71.98724
3178;201;1.524415;-0.04213223;13:37:37.60;15/10/22;True;4707.1157;00824.1827;70.72788
3179;200;-0.6336549;-1.35489;13:37:37.80;15/10/22;True;4707.1149;00824.1798;69.43148
3180;205;-1.372165;-3.200331;13:37:38.00;15/10/22;True;4707.1140;00824.1770;68.061
3181;196;-0.448542;-1.933679;13:37:38.20;15/10/22;True;4707.1133;00824.1742;66.50532
3182;202;-2.305367;-2.317427;13:37:38.40;15/10/22;True;4707.1125;00824.1715;65.30151
3183;196;-1.736994;-3.082765;13:37:38.60;15/10/22;True;4707.1118;00824.1688;64.06068
3184;200;-2.5831;0.2940993;13:37:38.80;15/10/22;True;4707.1111;00824.1662;62.72724
3185;204;-3.534039;-1.041138;13:37:39.00;15/10/22;True;4707.1105;00824.1636;61.8568
3186;198;-3.992401;-2.146383;13:37:39.20;15/10/22;True;4707.1099;00824.1610;62.41241
3187;200;-1.639969;-2.113822;13:37:39.40;15/10/22;True;4707.1093;00824.1584;61.91236
3188;198;2.059015;-2.756626;13:37:39.60;15/10/22;True;4707.1087;00824.1558;61.61604
3189;200;4.251633;-3.65005;13:37:39.80;15/10/22;True;4707.1082;00824.1532;61.17156
3190;204;9.600172;-3.981584;13:37:40.00;15/10/22;True;4707.1076;00824.1506;61.24564
3191;198;17.5396;-4.146115;13:37:40.20;15/10/22;True;4707.1071;00824.1480;61.3938
3192;198;21.32536;-3.067148;13:37:40.40;15/10/22;True;4707.1065;00824.1454;61.15304
3193;203;22.98081;-2.876881;13:37:40.60;15/10/22;True;4707.1059;00824.1427;61.24564
3194;197;22.36923;-2.010162;13:37:40.80;15/10/22;True;4707.1052;00824.1401;63.54212
3195;201;25.00057;0.08029047;13:37:41.00;15/10/22;True;4707.1045;00824.1375;64.74592
3196;199;20.47956;0.2141026;13:37:41.20;15/10/22;True;4707.1037;00824.1348;65.59784
3197;201;19.61554;1.112352;13:37:41.40;15/10/22;True;4707.1027;00824.1322;66.69052
3198;200;20.07246;1.591114;13:37:41.60;15/10/22;True;4707.1018;00824.1296;67.00536
3199;199;19.18301;1.158821;13:37:41.80;15/10/22;True;4707.1007;00824.1271;67.54244
3200;201;16.78042;1.20809;13:37:42.00;15/10/22;True;4707.0996;00824.1246;67.07944
3201;204;16.53916;0.5941288;13:37:42.20;15/10/22;True;4707.0985;00824.1221;66.98684
3202;197;14.0325;0.732472;13:37:42.40;15/10/22;True;4707.0973;00824.1197;66.8572
3203;201;9.732537;-0.425847;13:37:42.60;15/10/22;True;4707.0961;00824.1173;66.94981
3204;197;9.004725;0.0404381;13:37:42.80;15/10/22;True;4707.0949;00824.1150;66.74608
3205;201;10.97714;-1.000508;13:37:43.00;15/10/22;True;4707.0937;00824.1128;63.85696
3206;201;10.94054;-3.663412;13:37:43.20;15/10/22;True;4707.0926;00824.1105;63.20877
3207;201;10.27111;-5.627485;13:37:43.40;15/10/22;True;4707.0914;00824.1083;62.06052
3208;197;10.58412;-6.430866;13:37:43.60;15/10/22;True;4707.0902;00824.1062;59.93072
3209;202;10.46312;-7.423364;13:37:43.80;15/10/22;True;4707.0891;00824.1042;58.13428
3210;201;12.95204;-7.532144;13:37:44.00;15/10/22;True;4707.0880;00824.1022;55.67112
3211;201;13.66567;-9.924351;13:37:44.20;15/10/22;True;4707.0870;00824.1004;53.30056
3212;200;12.15879;-10.14859;13:37:44.40;15/10/22;True;4707.0860;00824.0986;51.04112
3213;198;14.51964;-10.18942;13:37:44.60;15/10/22;True;4707.0850;00824.0969;48.91132
3214;199;13.39672;-10.75686;13:37:44.80;15/10/22;True;4707.0841;00824.0952;46.74448
3215;203;11.73004;-11.34021;13:37:45.00;15/10/22;True;4707.0832;00824.0937;44.39244
3216;198;9.057427;-11.69014;13:37:45.20;15/10/22;True;4707.0824;00824.0922;42.2256
3217;200;3.537185;-12.27315;13:37:45.40;15/10/22;True;4707.0816;00824.0908;40.04024
3218;199;-0.3193124;-11.60406;13:37:45.60;15/10/22;True;4707.0808;00824.0894;37.4104
3219;200;-6.231075;-10.8114;13:37:45.80;15/10/22;True;4707.0802;00824.0882;35.31764
3220;200;-10.26317;-9.744025;13:37:46.00;15/10/22;True;4707.0796;00824.0869;33.65084
3221;201;-14.89345;-8.56994;13:37:46.20;15/10/22;True;4707.0790;00824.0857;32.39148
3222;201;-18.2309;-6.188376;13:37:46.40;15/10/22;True;4707.0785;00824.0845;31.89144
3223;197;-20.00566;-1.888217;13:37:46.60;15/10/22;True;4707.0782;00824.0832;31.15064
3224;201;-20.06945;1.612472;13:37:46.80;15/10/22;True;4707.0779;00824.0820;30.095
3225;203;-21.76253;5.041111;13:37:47.00;15/10/22;True;4707.0777;00824.0806;30.63208
3226;198;-22.06362;8.647178;13:37:47.20;15/10/22;True;4707.0776;00824.0793;30.095
3227;198;-22.16581;11.82291;13:37:47.40;15/10/22;True;4707.0777;00824.0780;29.18752
3228;203;-22.08876;15.26108;13:37:47.60;15/10/22;True;4707.0778;00824.0767;29.28012
3229;198;-22.7847;17.87641;13:37:47.80;15/10/22;True;4707.0779;00824.0754;29.2616
3230;203;-19.945;22.00495;13:37:48.00;15/10/22;True;4707.0781;00824.0742;28.65044
3231;199;-20.92498;25.68667;13:37:48.20;15/10/22;True;4707.0784;00824.0731;27.46516
3232;197;-21.93437;28.44626;13:37:48.40;15/10/22;True;4707.0788;00824.0720;26.59472
3233;201;-24.09842;30.51589;13:37:48.60;15/10/22;True;4707.0792;00824.0710;25.87244
3234;201;-24.44493;34.71394;13:37:48.80;15/10/22;True;4707.0797;00824.0701;24.96496
3235;200;-24.39081;37.04599;13:37:49.00;15/10/22;True;4707.0802;00824.0692;24.20564
3236;200;-24.11627;39.32915;13:37:49.20;15/10/22;True;4707.0807;00824.0685;23.0574
3237;202;-22.72774;41.47979;13:37:49.40;15/10/22;True;4707.0817;00824.0680;24.3538
3238;198;-22.1836;42.82435;13:37:49.60;15/10/22;True;4707.0828;00824.0678;26.9466
3239;202;-19.31669;45.02894;13:37:49.80;15/10/22;True;4707.0836;00824.0675;26.87252
3240;204;-13.73457;46.60877;13:37:50.00;15/10/22;True;4707.0844;00824.0672;26.74288
3241;196;-9.366123;46.49609;13:37:50.20;15/10/22;True;4707.0851;00824.0670;26.2058
3242;198;-2.146744;46.21723;13:37:50.40;15/10/22;True;4707.0858;00824.0668;25.90948
3243;199;3.302913;45.54301;13:37:50.60;15/10/22;True;4707.0866;00824.0667;25.8354
3244;198;6.467911;43.41717;13:37:50.80;15/10/22;True;4707.0874;00824.0669;25.77984
3245;206;8.2576;41.64074;13:37:51.00;15/10/22;True;4707.0882;00824.0671;25.7428
3246;200;10.24323;40.08946;13:37:51.20;15/10/22;True;4707.0891;00824.0676;25.70576
3247;198;10.10697;37.84338;13:37:51.40;15/10/22;True;4707.0899;00824.0691;25.11312
3248;196;8.679203;35.07878;13:37:51.60;15/10/22;True;4707.0903;00824.0696;23.15
3249;201;9.636925;33.25506;13:37:51.80;15/10/22;True;4707.0911;00824.0699;23.53892
3250;204;11.53032;28.96115;13:37:52.00;15/10/22;True;4707.0921;00824.0703;24.42788
3251;196;12.38598;26.15313;13:37:52.20;15/10/22;True;4707.0933;00824.0710;26.0206
3252;200;10.50385;23.99147;13:37:52.40;15/10/22;True;4707.0945;00824.0717;27.89112
3253;201;10.46423;23.69431;13:37:52.60;15/10/22;True;4707.0958;00824.0725;29.66904
3254;199;8.981094;22.77447;13:37:52.80;15/10/22;True;4707.0974;00824.0736;31.55808
3255;203;6.411446;20.03714;13:37:53.00;15/10/22;True;4707.1034;00824.0777;52.09676
3256;199;7.550421;17.92498;13:37:53.20;15/10/22;True;4707.1060;00824.0797;59.264
3257;201;4.536436;15.60535;13:37:53.40;15/10/22;True;4707.1077;00824.0807;58.26392
3258;197;3.973899;15.03961;13:37:53.60;15/10/22;True;4707.1094;00824.0817;58.13428
3259;200;5.187229;12.87186;13:37:53.80;15/10/22;True;4707.1110;00824.0827;57.07864
3260;202;4.31249;11.46047;13:37:54.00;15/10/22;True;4707.1127;00824.0837;56.63416
3261;199;4.906275;10.63258;13:37:54.20;15/10/22;True;4707.1147;00824.0851;57.85648
3262;201;9.155402;10.76195;13:37:54.40;15/10/22;True;4707.1163;00824.0860;56.80084
3263;202;9.029329;9.356344;13:37:54.60;15/10/22;True;4707.1179;00824.0870;56.6712
3264;197;12.72055;7.734691;13:37:54.80;15/10/22;True;4707.1195;00824.0879;54.76364
3265;202;8.029164;5.948346;13:37:55.00;15/10/22;True;4707.1211;00824.0888;54.67104
3266;198;7.385152;3.917933;13:37:55.20;15/10/22;True;4707.1226;00824.0897;54.02284
3267;200;10.63858;3.847112;13:37:55.40;15/10/22;True;4707.1242;00824.0906;53.41168
3268;202;9.059951;2.886452;13:37:55.60;15/10/22;True;4707.1257;00824.0915;52.17084
3269;199;8.054151;1.805931;13:37:55.80;15/10/22;True;4707.1272;00824.0924;50.98556
3270;204;7.205112;-0.1628963;13:37:56.00;15/10/22;True;4707.1286;00824.0933;49.42988
3271;196;7.545835;-0.635967;13:37:56.20;15/10/22;True;4707.1300;00824.0941;47.74456
3272;199;6.482335;-2.472478;13:37:56.40;15/10/22;True;4707.1314;00824.0950;46.05924
3273;199;3.612657;-3.519269;13:37:56.60;15/10/22;True;4707.1327;00824.0957;44.74432
3274;202;6.837046;-4.19629;13:37:56.80;15/10/22;True;4707.1339;00824.0965;43.59608
3275;203;9.297294;-5.156586;13:37:57.00;15/10/22;True;4707.1351;00824.0972;41.70704
3276;198;11.87008;-4.986211;13:37:57.20;15/10/22;True;4707.1363;00824.0979;39.52168
3277;199;12.52158;-6.114585;13:37:57.40;15/10/22;True;4707.1374;00824.0986;37.7808
3278;202;13.8326;-6.461648;13:37:57.60;15/10/22;True;4707.1385;00824.0991;35.96584
3279;196;16.84661;-6.283488;13:37:57.80;15/10/22;True;4707.1395;00824.0997;34.48424
3280;200;19.44567;-6.041551;13:37:58.00;15/10/22;True;4707.1405;00824.1002;33.18784
3281;202;22.42128;-5.939243;13:37:58.20;15/10/22;True;4707.1415;00824.1006;31.74328
3282;200;26.72627;-4.25454;13:37:58.40;15/10/22;True;4707.1424;00824.1010;32.11368
3283;198;28.96717;-2.218786;13:37:58.60;15/10/22;True;4707.1433;00824.1012;30.42836
3284;203;30.63574;-0.1627885;13:37:58.80;15/10/22;True;4707.1443;00824.1014;30.85432
3285;204;30.70048;0.1813723;13:37:59.00;15/10/22;True;4707.1452;00824.1015;30.29872
3286;198;29.84853;3.472135;13:37:59.20;15/10/22;True;4707.1461;00824.1014;30.42836
3287;200;28.50654;5.601328;13:37:59.40;15/10/22;True;4707.1470;00824.1012;30.35428
3288;196;27.5326;6.218701;13:37:59.60;15/10/22;True;4707.1479;00824.1008;29.89128
3289;202;26.60206;9.071188;13:37:59.80;15/10/22;True;4707.1488;00824.1003;30.9284
3290;202;25.20588;8.87159;13:38:00.00;15/10/22;True;4707.1496;00824.0997;31.24324
3291;199;23.25039;9.555449;13:38:00.20;15/10/22;True;4707.1504;00824.0989;31.74328
3292;197;22.99417;9.690296;13:38:00.40;15/10/22;True;4707.1511;00824.0980;32.44704
3293;201;23.46195;10.33858;13:38:00.60;15/10/22;True;4707.1518;00824.0971;32.15072
3294;200;25.41564;10.45607;13:38:00.80;15/10/22;True;4707.1525;00824.0962;32.11368
3295;201;23.91221;11.43132;13:38:01.00;15/10/22;True;4707.1532;00824.0952;32.16924
3296;199;23.68897;12.28927;13:38:01.20;15/10/22;True;4707.1538;00824.0941;32.5026
3297;199;22.5942;14.21698;13:38:01.40;15/10/22;True;4707.1544;00824.0929;32.98412
3298;201;22.28436;16.10848;13:38:01.60;15/10/22;True;4707.1549;00824.0917;33.29896
3299;199;23.61346;16.26475;13:38:01.80;15/10/22;True;4707.1553;00824.0904;32.98412
3300;202;24.51777;16.50596;13:38:02.00;15/10/22;True;4707.1556;00824.0891;32.85448
3301;196;24.78826;18.2561;13:38:02.20;15/10/22;True;4707.1558;00824.0877;32.7804
3302;199;22.52483;17.73227;13:38:02.40;15/10/22;True;4707.1560;00824.0863;32.48408
3303;206;21.68096;20.16787;13:38:02.60;15/10/22;True;4707.1560;00824.0849;32.15072
3304;194;18.47979;20.97091;13:38:02.80;15/10/22;True;4707.1559;00824.0835;32.29888
3305;207;17.97652;22.00578;13:38:03.00;15/10/22;True;4707.1558;00824.0820;33.02116
3306;197;15.33759;22.16246;13:38:03.20;15/10/22;True;4707.1555;00824.0805;34.20644
3307;199;10.07742;21.04709;13:38:03.40;15/10/22;True;4707.1551;00824.0790;35.5584
3308;202;8.526409;22.03118;13:38:03.60;15/10/22;True;4707.1547;00824.0773;37.15112
3309;201;6.856733;23.2579;13:38:03.80;15/10/22;True;4707.1542;00824.0757;38.74384
3310;197;5.311639;21.60243;13:38:04.00;15/10/22;True;4707.1536;00824.0741;40.41064
3311;199;5.914075;21.84456;13:38:04.20;15/10/22;True;4707.1530;00824.0725;41.83668
3312;201;8.772891;20.80626;13:38:04.40;15/10/22;True;4707.1522;00824.0708;43.78128
3313;201;10.08938;19.75478;13:38:04.60;15/10/22;True;4707.1514;00824.0691;46.1148
3314;199;10.17911;18.93691;13:38:04.80;15/10/22;True;4707.1505;00824.0674;48.46684
3315;199;10.79761;16.7037;13:38:05.00;15/10/22;True;4707.1495;00824.0656;50.87444
3316;201;10.29484;13.36927;13:38:05.20;15/10/22;True;4707.1484;00824.0638;52.83756
3317;199;8.756533;10.22976;13:38:05.40;15/10/22;True;4707.1472;00824.0620;53.46725
3318;202;5.935453;8.681595;13:38:05.60;15/10/22;True;4707.1460;00824.0604;53.9858
3319;200;6.838844;8.132545;13:38:05.80;15/10/22;True;4707.1449;00824.0588;53.91172
3320;201;10.08328;6.831305;13:38:06.00;15/10/22;True;4707.1437;00824.0572;53.41168
3321;200;13.13111;5.747262;13:38:06.20;15/10/22;True;4707.1424;00824.0557;53.44872
3322;197;12.39785;4.937801;13:38:06.40;15/10/22;True;4707.1411;00824.0542;53.94876
3323;201;7.121441;3.831395;13:38:06.60;15/10/22;True;4707.1398;00824.0528;53.87468
3324;199;0.704149;1.774175;13:38:06.80;15/10/22;True;4707.1385;00824.0514;53.74504
3325;208;-7.377244;2.012416;13:38:07.00;15/10/22;True;4707.1371;00824.0501;53.74504
3326;192;-13.23137;0.7523375;13:38:07.20;15/10/22;True;4707.1357;00824.0488;54.22657
3327;201;-16.28452;-0.247242;13:38:07.40;15/10/22;True;4707.1343;00824.0474;54.2636
3328;199;-19.56993;-0.7409801;13:38:07.60;15/10/22;True;4707.1330;00824.0461;54.31916
3329;201;-17.86875;-0.9621557;13:38:07.80;15/10/22;True;4707.1317;00824.0448;53.245
3330;205;-13.40664;-1.246333;13:38:08.00;15/10/22;True;4707.1304;00824.0434;53.20796
3331;194;-14.91664;-1.165899;13:38:08.20;15/10/22;True;4707.1291;00824.0420;53.11536
3332;200;-12.0476;-2.054765;13:38:08.40;15/10/22;True;4707.1279;00824.0406;52.9672
3333;200;-14.91409;-3.079998;13:38:08.60;15/10/22;True;4707.1267;00824.0391;52.5042
3334;202;-12.05258;-3.517375;13:38:08.80;15/10/22;True;4707.1255;00824.0377;52.1338
3335;202;-10.56576;-3.058289;13:38:09.00;15/10/22;True;4707.1243;00824.0362;52.02268
3336;197;-10.23855;-2.108379;13:38:09.20;15/10/22;True;4707.1231;00824.0347;51.9486
3337;199;-10.53178;-2.638608;13:38:09.40;15/10/22;True;4707.1220;00824.0333;51.74488
3338;202;-13.35061;-2.846276;13:38:09.60;15/10/22;True;4707.1208;00824.0318;51.5782
3339;202;-13.53968;-3.061048;13:38:09.80;15/10/22;True;4707.1197;00824.0302;51.46708
3340;201;-10.53603;-1.13984;13:38:10.00;15/10/22;True;4707.1186;00824.0287;50.3744
3341;196;-10.32595;-2.144447;13:38:10.20;15/10/22;True;4707.1175;00824.0272;50.24476
3342;202;-9.003342;-2.15447;13:38:10.40;15/10/22;True;4707.1165;00824.0256;50.3744
3343;201;-10.51597;-2.494768;13:38:10.60;15/10/22;True;4707.1155;00824.0240;49.78176
3344;196;-8.096059;-2.963466;13:38:10.80;15/10/22;True;4707.1145;00824.0223;49.78176
3345;203;-10.06704;-2.978482;13:38:11.00;15/10/22;True;4707.1134;00824.0206;49.31876
3346;198;-6.551921;-3.059964;13:38:11.20;15/10/22;True;4707.1125;00824.0189;49.65212
3347;201;-3.328693;-6.43142;13:38:11.40;15/10/22;True;4707.1115;00824.0171;49.61508
3348;197;0.2440169;-8.751509;13:38:11.60;15/10/22;True;4707.1103;00824.0153;48.63352
3349;201;4.576712;-9.80532;13:38:11.80;15/10/22;True;4707.1094;00824.0137;47.46676
3350;208;8.151796;-10.2433;13:38:12.00;15/10/22;True;4707.1085;00824.0121;46.42964
3351;195;8.700274;-10.49685;13:38:12.20;15/10/22;True;4707.1076;00824.0106;44.94804
3352;201;9.264032;-9.101455;13:38:12.40;15/10/22;True;4707.1066;00824.0091;44.13316
3353;197;8.840836;-8.173573;13:38:12.60;15/10/22;True;4707.1057;00824.0078;43.22568
3354;199;7.672359;-7.650602;13:38:12.80;15/10/22;True;4707.1047;00824.0065;42.0404
3355;204;7.315038;-8.720224;13:38:13.00;15/10/22;True;4707.1037;00824.0054;41.15144
3356;197;7.124872;-8.439335;13:38:13.20;15/10/22;True;4707.1027;00824.0043;40.22544
3357;199;5.012613;-8.454877;13:38:13.40;15/10/22;True;4707.1017;00824.0033;39.20684
3358;200;2.524451;-7.971557;13:38:13.60;15/10/22;True;4707.1007;00824.0024;38.44752
3359;203;-2.990286;-9.205478;13:38:13.80;15/10/22;True;4707.0996;00824.0016;38.44752
3360;203;-9.547505;-9.153091;13:38:14.00;15/10/22;True;4707.0986;00824.0008;37.1326
3361;196;-16.18134;-10.50511;13:38:14.20;15/10/22;True;4707.0976;00824.0001;35.4658
3362;202;-21.00345;-11.34859;13:38:14.40;15/10/22;True;4707.0967;00823.9995;34.725
3363;201;-25.47013;-10.82288;13:38:14.60;15/10/22;True;4707.0958;00823.9988;32.94708
3364;198;-27.33902;-9.151912;13:38:14.80;15/10/22;True;4707.0950;00823.9982;31.05804
3365;204;-28.83634;-7.431981;13:38:15.00;15/10/22;True;4707.0942;00823.9975;29.632
3366;195;-30.31609;-4.686976;13:38:15.20;15/10/22;True;4707.0936;00823.9967;29.2616
3367;200;-30.30761;-2.501606;13:38:15.40;15/10/22;True;4707.0930;00823.9959;27.9652
3368;197;-31.71731;-2.002136;13:38:15.60;15/10/22;True;4707.0925;00823.9950;27.4096
3369;202;-32.27166;-0.01013148;13:38:15.80;15/10/22;True;4707.0920;00823.9940;27.09476
3370;202;-33.37141;1.542829;13:38:16.00;15/10/22;True;4707.0916;00823.9930;26.52064
3371;200;-33.18013;5.812021;13:38:16.20;15/10/22;True;4707.0914;00823.9919;26.65028
3372;198;-32.42678;7.892977;13:38:16.40;15/10/22;True;4707.0912;00823.9908;26.70584
3373;200;-31.49062;11.50804;13:38:16.60;15/10/22;True;4707.0911;00823.9897;26.63176
3374;202;-31.72864;14.28029;13:38:16.80;15/10/22;True;4707.0910;00823.9886;25.76132
3375;199;-31.52202;15.91539;13:38:17.00;15/10/22;True;4707.0910;00823.9875;25.29832
3376;199;-31.56098;18.74863;13:38:17.20;15/10/22;True;4707.0911;00823.9864;24.85384
3377;198;-32.248;20.91061;13:38:17.40;15/10/22;True;4707.0912;00823.9854;24.40936
3378;201;-31.48837;24.16714;13:38:17.60;15/10/22;True;4707.0914;00823.9843;23.96488
3379;200;-31.48894;26.4848;13:38:17.80;15/10/22;True;4707.0917;00823.9834;23.22408
3380;207;-30.77444;28.94798;13:38:18.00;15/10/22;True;4707.0920;00823.9824;22.35364
3381;196;-30.03494;29.74578;13:38:18.20;15/10/22;True;4707.0923;00823.9816;21.00168
3382;197;-29.03899;31.47748;13:38:18.40;15/10/22;True;4707.0928;00823.9809;20.5572
3383;201;-32.85883;32.03056;13:38:18.60;15/10/22;True;4707.0932;00823.9803;19.85344
3384;200;-34.09342;34.13515;13:38:18.80;15/10/22;True;4707.0938;00823.9798;19.76084
3385;201;-34.26387;35.73096;13:38:19.00;15/10/22;True;4707.0944;00823.9794;18.8904
3386;199;-33.30988;39.13762;13:38:19.20;15/10/22;True;4707.0949;00823.9790;19.00152
3387;199;-22.52144;41.2138;13:38:19.40;15/10/22;True;4707.0955;00823.9787;19.03856
3388;200;-21.72849;43.78202;13:38:19.60;15/10/22;True;4707.0960;00823.9785;18.57556
3389;199;-18.3442;41.95476;13:38:19.80;15/10/22;True;4707.0964;00823.9784;17.53844
3390;201;-17.3545;39.93309;13:38:20.00;15/10/22;True;4707.0969;00823.9785;16.35316
3391;199;-16.23724;36.81351;13:38:20.20;15/10/22;True;4707.0974;00823.9787;16.68652
3392;201;-8.157863;34.8797;13:38:20.40;15/10/22;True;4707.0980;00823.9792;16.68652
3393;200;3.447767;32.63166;13:38:20.60;15/10/22;True;4707.0986;00823.9797;16.63096
3394;200;10.51493;31.67595;13:38:20.80;15/10/22;True;4707.0996;00823.9806;17.42732
3395;202;17.59798;33.72841;13:38:21.00;15/10/22;True;4707.1006;00823.9818;18.53852
3396;198;17.15245;36.22685;13:38:21.20;15/10/22;True;4707.1014;00823.9823;19.05708
3397;199;14.03523;34.72336;13:38:21.40;15/10/22;True;4707.1021;00823.9826;19.18672
3398;198;13.25032;34.77164;13:38:21.60;15/10/22;True;4707.1028;00823.9830;19.70528
3399;203;12.11817;32.96954;13:38:21.80;15/10/22;True;4707.1034;00823.9837;19.57564
3400;201;9.35105;31.63792;13:38:22.00;15/10/22;True;4707.1040;00823.9847;19.98308
3401;200;5.755277;31.17309;13:38:22.20;15/10/22;True;4707.1051;00823.9853;21.63136
3402;199;3.37042;29.79854;13:38:22.40;15/10/22;True;4707.1063;00823.9861;23.77968
3403;198;2.349768;29.44297;13:38:22.60;15/10/22;True;4707.1087;00823.9879;30.87284
3404;204;-1.061967;24.88108;13:38:22.80;15/10/22;True;4707.1119;00823.9899;39.50316
3405;200;-2.390316;21.91486;13:38:23.00;15/10/22;True;4707.1138;00823.9910;42.00336
3406;197;-2.924987;22.78858;13:38:23.20;15/10/22;True;4707.1166;00823.9922;47.9668
3407;200;-2.675115;19.7117;13:38:23.40;15/10/22;True;4707.1188;00823.9931;51.93008
3408;200;-3.125632;18.30448;13:38:23.60;15/10/22;True;4707.1211;00823.9938;56.43044
3409;200;-2.560374;16.38237;13:38:23.80;15/10/22;True;4707.1231;00823.9944;58.17132
3410;199;-2.455765;14.72329;13:38:24.00;15/10/22;True;4707.1249;00823.9949;58.65284
3411;201;-2.155334;13.836;13:38:24.20;15/10/22;True;4707.1267;00823.9953;58.26392
